TIME_PERIOD,ipc
2011-08,102.894902
2011-09,103.616777
2011-10,103.616777
2011-11,103.861104
2011-12,104.061008
2012-01,103.094806
2012-02,103.783364
2012-03,104.072113
2012-04,104.305334
2012-05,104.216488
2012-06,103.961056
2012-07,103.550143
2012-08,103.6612
2012-09,104.083219
2012-10,104.005479
2012-11,103.750046
2012-12,104.016585
2013-01,103.150335
2013-02,103.605671
2013-03,104.02769
2013-04,103.816681
2013-05,103.983267
2013-06,103.805575
2013-07,103.6612
2013-08,103.750046
2013-09,104.16096
2013-10,103.938844
2013-11,103.87221
2013-12,104.149854
2014-01,102.950431
2014-02,103.383556
2014-03,103.37245
2014-04,103.772258
2014-05,103.827787
2014-06,104.038796
2014-07,103.694517
2014-08,103.594566
2014-09,103.761152
2014-10,103.816681
2014-11,103.6612
2014-12,103.827787
2015-01,102.739422
2015-02,103.461296
2015-03,103.539037
2015-04,103.527931
2015-05,103.894421
2015-06,103.58346
2015-07,103.616777
2015-08,103.416873
2015-09,103.827787
2015-10,103.905527
2015-11,103.727835
2015-12,103.883315
2016-01,103.516825
2016-02,103.849998
2016-03,104.371969
2016-04,104.349758
2016-05,104.538556
2016-06,104.649613
2016-07,104.716248
2016-08,104.594084
2016-09,104.771777
2016-10,105.127161
2016-11,105.160478
2016-12,105.682449
2017-01,104.97168
2017-02,105.704661
2017-03,105.693555
2017-04,106.304372
2017-05,106.371007
2017-06,106.448747
2017-07,107.015141
2017-08,106.848554
2017-09,106.992929
2017-10,106.915189
2017-11,107.126198
2017-12,107.526006
2018-01,106.626439
2018-02,107.403843
2018-03,107.692592
2018-04,108.136823
2018-05,108.392256
2018-06,108.636582
2018-07,109.202976
2018-08,108.980861
2018-09,109.48062
2018-10,109.336246
2018-11,109.236294
2018-12,109.713841
2019-01,108.625477
2019-02,109.436197
2019-03,109.69163
2019-04,110.457928
2019-05,110.735572
2019-06,110.580091
2019-07,111.013216
2019-08,110.546774
2019-09,111.068745
2019-10,111.090956
2019-11,111.202014
2019-12,111.635139
2020-01,110.035909
2020-02,110.580091
2020-03,110.391293
2020-04,110.05812
2020-05,110.724466
2020-06,111.357495
2020-07,111.601821
2020-08,111.435235
2020-09,111.501869
2020-10,111.401918
2020-11,111.413023
2020-12,112.190427
2021-01,111.779514
2021-02,112.079369
2021-03,112.257061
2021-04,112.5236
2021-05,112.745715
2021-06,112.845667
2021-07,113.145523
2021-08,113.723022
2021-09,114.300522
2021-10,114.533743
2021-11,115.06682
2021-12,116.532781
2022-01,115.899752
2022-02,116.888165
2022-03,118.953837
2022-04,119.686817
2022-05,120.941769
2022-06,122.640951
2022-07,122.752008
2022-08,124.906526
2022-09,126.694554
2022-10,126.961093
2022-11,128.249361
2022-12,130.903639
2023-01,129.426572
2023-02,130.859216
2023-03,131.603302
2023-04,132.214119
2023-05,132.636138
2023-06,134.057676
2023-07,134.113205
2023-08,134.213157
2023-09,134.901714
2023-10,135.234887
2023-11,135.668012
2023-12,136.656425
2024-01,136.456521
2024-02,136.789694
2024-03,136.95628
2024-04,137.367194
2024-05,137.589309
2024-06,137.489357
2024-07,137.600415
2024-08,136.8008
2024-09,137.056232
2024-10,137.367194
2024-11,137.778107
2024-12,137.767001
2025-01,137.722578
2025-02,138.55551
2025-03,137.600415
2025-04,137.755895
2025-05,137.844741
2025-06,138.499981
2025-07,138.76652
2025-08,138.233443
2025-09,138.277866
2025-10,138.633251
2025-11,138.133491
2025-12,138.177914
2026-01,138.355607
2026-02,139.232962
2026-03,138.355607
2026-04,137.555992
2026-05,138.922001
2026-06,139.443971
2026-07,139.010847
