TIME_PERIOD,OBS_VALUE,FREQ,CURRENCY,COLLECTION
1993-04-07,25.3,D,THB,A
1993-04-08,25.3,D,THB,A
1993-04-14,25.24,D,THB,A
1993-04-15,25.28,D,THB,A
1993-04-16,25.285,D,THB,A
1993-04-19,25.28,D,THB,A
1993-04-20,25.28,D,THB,A
1993-04-21,25.2,D,THB,A
1993-04-22,25.2,D,THB,A
1993-04-23,25.19,D,THB,A
1993-04-26,25.17,D,THB,A
1993-04-27,25.17,D,THB,A
1993-04-28,25.22,D,THB,A
1993-04-29,25.22,D,THB,A
1993-04-30,25.23,D,THB,A
1993-05-04,25.21,D,THB,A
1993-05-06,25.2,D,THB,A
1993-05-07,25.19,D,THB,A
1993-05-10,25.2,D,THB,A
1993-05-11,25.26,D,THB,A
1993-05-12,25.26,D,THB,A
1993-05-13,25.27,D,THB,A
1993-05-14,25.29,D,THB,A
1993-05-17,25.24,D,THB,A
1993-05-18,25.275,D,THB,A
1993-05-19,25.295,D,THB,A
1993-05-20,25.27,D,THB,A
1993-05-21,25.24,D,THB,A
1993-05-24,25.255,D,THB,A
1993-05-25,25.25,D,THB,A
1993-05-26,25.205,D,THB,A
1993-05-27,25.195,D,THB,A
1993-05-28,25.11,D,THB,A
1993-06-01,25.13,D,THB,A
1993-06-02,25.14,D,THB,A
1993-06-03,25.15,D,THB,A
1993-06-04,25.145,D,THB,A
1993-06-07,25.18,D,THB,A
1993-06-08,25.165,D,THB,A
1993-06-09,25.155,D,THB,A
1993-06-10,25.175,D,THB,A
1993-06-11,25.165,D,THB,A
1993-06-14,25.14,D,THB,A
1993-06-15,25.13,D,THB,A
1993-06-16,25.17,D,THB,A
1993-06-17,25.21,D,THB,A
1993-06-18,25.215,D,THB,A
1993-06-21,25.32,D,THB,A
1993-06-22,25.35,D,THB,A
1993-06-23,25.36,D,THB,A
1993-06-24,25.3025,D,THB,A
1993-06-25,25.29,D,THB,A
1993-06-28,25.25,D,THB,A
1993-06-29,25.28,D,THB,A
1993-06-30,25.28,D,THB,A
1993-07-01,25.33,D,THB,A
1993-07-02,25.315,D,THB,A
1993-07-06,25.355,D,THB,A
1993-07-07,25.355,D,THB,A
1993-07-08,25.32,D,THB,A
1993-07-09,25.355,D,THB,A
1993-07-12,25.4,D,THB,A
1993-07-13,25.4,D,THB,A
1993-07-14,25.345,D,THB,A
1993-07-15,25.33,D,THB,A
1993-07-16,25.35,D,THB,A
1993-07-19,25.34,D,THB,A
1993-07-20,25.34,D,THB,A
1993-07-21,25.33,D,THB,A
1993-07-22,25.32,D,THB,A
1993-07-23,25.27,D,THB,A
1993-07-26,25.31,D,THB,A
1993-07-27,25.3,D,THB,A
1993-07-28,25.3,D,THB,A
1993-07-29,25.28,D,THB,A
1993-07-30,25.31,D,THB,A
1993-08-02,25.265,D,THB,A
1993-08-03,25.2,D,THB,A
1993-08-04,25.21,D,THB,A
1993-08-05,25.23,D,THB,A
1993-08-06,25.21,D,THB,A
1993-08-09,25.21,D,THB,A
1993-08-10,25.21,D,THB,A
1993-08-11,25.23,D,THB,A
1993-08-13,25.21,D,THB,A
1993-08-16,25.18,D,THB,A
1993-08-17,25.15,D,THB,A
1993-08-18,25.15,D,THB,A
1993-08-19,25.13,D,THB,A
1993-08-20,25.22,D,THB,A
1993-08-23,25.16,D,THB,A
1993-08-24,25.16,D,THB,A
1993-08-25,25.17,D,THB,A
1993-08-26,25.21,D,THB,A
1993-08-27,25.185,D,THB,A
1993-08-30,25.15,D,THB,A
1993-08-31,25.17,D,THB,A
1993-09-01,25.2,D,THB,A
1993-09-02,25.2,D,THB,A
1993-09-03,25.2,D,THB,A
1993-09-07,25.15,D,THB,A
1993-09-08,25.15,D,THB,A
1993-09-09,25.1825,D,THB,A
1993-09-10,25.16,D,THB,A
1993-09-13,25.17,D,THB,A
1993-09-14,25.18,D,THB,A
1993-09-15,25.19,D,THB,A
1993-09-16,25.15,D,THB,A
1993-09-17,25.16,D,THB,A
1993-09-20,25.17,D,THB,A
1993-09-21,25.19,D,THB,A
1993-09-22,25.25,D,THB,A
1993-09-23,25.25,D,THB,A
1993-09-24,25.24,D,THB,A
1993-09-27,25.245,D,THB,A
1993-09-28,25.24,D,THB,A
1993-09-29,25.21,D,THB,A
1993-09-30,25.22,D,THB,A
1993-10-01,25.26,D,THB,A
1993-10-04,25.28,D,THB,A
1993-10-05,25.24,D,THB,A
1993-10-06,25.25,D,THB,A
1993-10-07,25.21,D,THB,A
1993-10-08,25.17,D,THB,A
1993-10-12,25.19,D,THB,A
1993-10-13,25.17,D,THB,A
1993-10-14,25.18,D,THB,A
1993-10-15,25.23,D,THB,A
1993-10-18,25.25,D,THB,A
1993-10-19,25.285,D,THB,A
1993-10-20,25.28,D,THB,A
1993-10-21,25.3,D,THB,A
1993-10-22,25.35,D,THB,A
1993-10-25,25.34,D,THB,A
1993-10-26,25.37,D,THB,A
1993-10-27,25.34,D,THB,A
1993-10-28,25.35,D,THB,A
1993-10-29,25.34,D,THB,A
1993-11-01,25.37,D,THB,A
1993-11-02,25.37,D,THB,A
1993-11-03,25.355,D,THB,A
1993-11-04,25.34,D,THB,A
1993-11-05,25.35,D,THB,A
1993-11-08,25.34,D,THB,A
1993-11-09,25.37,D,THB,A
1993-11-10,25.35,D,THB,A
1993-11-12,25.34,D,THB,A
1993-11-15,25.32,D,THB,A
1993-11-16,25.35,D,THB,A
1993-11-17,25.39,D,THB,A
1993-11-18,25.375,D,THB,A
1993-11-19,25.42,D,THB,A
1993-11-22,25.43,D,THB,A
1993-11-23,25.45,D,THB,A
1993-11-24,25.4,D,THB,A
1993-11-26,25.43,D,THB,A
1993-11-29,25.45,D,THB,A
1993-11-30,25.445,D,THB,A
1993-12-01,25.45,D,THB,A
1993-12-02,25.45,D,THB,A
1993-12-03,25.455,D,THB,A
1993-12-06,25.43,D,THB,A
1993-12-07,25.4,D,THB,A
1993-12-08,25.41,D,THB,A
1993-12-09,25.43,D,THB,A
1993-12-10,25.4,D,THB,A
1993-12-13,25.39,D,THB,A
1993-12-14,25.4,D,THB,A
1993-12-15,25.45,D,THB,A
1993-12-16,25.45,D,THB,A
1993-12-17,25.44,D,THB,A
1993-12-20,25.46,D,THB,A
1993-12-21,25.47,D,THB,A
1993-12-22,25.49,D,THB,A
1993-12-23,25.475,D,THB,A
1993-12-24,25.47,D,THB,A
1993-12-27,25.5,D,THB,A
1993-12-28,25.5,D,THB,A
1993-12-29,25.5,D,THB,A
1993-12-30,25.57,D,THB,A
1993-12-31,25.58,D,THB,A
1994-01-03,25.58,D,THB,A
1994-01-04,25.59,D,THB,A
1994-01-05,25.58,D,THB,A
1994-01-06,25.57,D,THB,A
1994-01-07,25.57,D,THB,A
1994-01-10,25.56,D,THB,A
1994-01-11,25.58,D,THB,A
1994-01-12,25.58,D,THB,A
1994-01-13,25.6,D,THB,A
1994-01-14,25.58,D,THB,A
1994-01-18,25.57,D,THB,A
1994-01-19,25.52,D,THB,A
1994-01-20,25.53,D,THB,A
1994-01-21,25.52,D,THB,A
1994-01-24,25.53,D,THB,A
1994-01-25,25.5475,D,THB,A
1994-01-26,25.49,D,THB,A
1994-01-27,25.475,D,THB,A
1994-01-28,25.44,D,THB,A
1994-01-31,25.45,D,THB,A
1994-02-01,25.405,D,THB,A
1994-02-02,25.395,D,THB,A
1994-02-03,25.41,D,THB,A
1994-02-04,25.445,D,THB,A
1994-02-07,25.45,D,THB,A
1994-02-08,25.45,D,THB,A
1994-02-09,25.43,D,THB,A
1994-02-10,25.48,D,THB,A
1994-02-11,25.47,D,THB,A
1994-02-14,25.348,D,THB,A
1994-02-15,25.32,D,THB,A
1994-02-16,25.3,D,THB,A
1994-02-17,25.315,D,THB,A
1994-02-18,25.335,D,THB,A
1994-02-22,25.35,D,THB,A
1994-02-23,25.355,D,THB,A
1994-02-24,25.365,D,THB,A
1994-02-25,25.32,D,THB,A
1994-02-28,25.31,D,THB,A
1994-03-01,25.35,D,THB,A
1994-03-02,25.28,D,THB,A
1994-03-03,25.32,D,THB,A
1994-03-04,25.33,D,THB,A
1994-03-07,25.32,D,THB,A
1994-03-08,25.31,D,THB,A
1994-03-09,25.32,D,THB,A
1994-03-10,25.31,D,THB,A
1994-03-11,25.28,D,THB,A
1994-03-14,25.31,D,THB,A
1994-03-15,25.32,D,THB,A
1994-03-16,25.31,D,THB,A
1994-03-17,25.3075,D,THB,A
1994-03-18,25.32,D,THB,A
1994-03-21,25.3,D,THB,A
1994-03-22,25.295,D,THB,A
1994-03-23,25.97,D,THB,A
1994-03-24,25.2725,D,THB,A
1994-03-25,25.255,D,THB,A
1994-03-28,25.27,D,THB,A
1994-03-29,25.23,D,THB,A
1994-03-30,25.24,D,THB,A
1994-03-31,25.25,D,THB,A
1994-04-01,25.25,D,THB,A
1994-04-04,25.26,D,THB,A
1994-04-05,25.3,D,THB,A
1994-04-06,25.33,D,THB,A
1994-04-07,25.34,D,THB,A
1994-04-08,25.34,D,THB,A
1994-04-11,25.26,D,THB,A
1994-04-12,25.27,D,THB,A
1994-04-13,25.27,D,THB,A
1994-04-14,25.27,D,THB,A
1994-04-15,25.28,D,THB,A
1994-04-18,25.28,D,THB,A
1994-04-19,25.25,D,THB,A
1994-04-20,25.2475,D,THB,A
1994-04-21,25.24,D,THB,A
1994-04-22,25.24,D,THB,A
1994-04-25,25.23,D,THB,A
1994-04-26,25.24,D,THB,A
1994-04-27,25.24,D,THB,A
1994-04-28,25.24,D,THB,A
1994-04-29,25.24,D,THB,A
1994-05-02,25.19,D,THB,A
1994-05-03,25.18,D,THB,A
1994-05-04,25.21,D,THB,A
1994-05-05,25.23,D,THB,A
1994-05-06,25.2,D,THB,A
1994-05-09,25.21,D,THB,A
1994-05-10,25.23,D,THB,A
1994-05-11,25.25,D,THB,A
1994-05-12,25.25,D,THB,A
1994-05-13,25.25,D,THB,A
1994-05-16,25.23,D,THB,A
1994-05-17,25.23,D,THB,A
1994-05-18,25.22,D,THB,A
1994-05-19,25.23,D,THB,A
1994-05-20,25.19,D,THB,A
1994-05-23,25.17,D,THB,A
1994-05-24,25.185,D,THB,A
1994-05-25,25.18,D,THB,A
1994-05-26,25.2,D,THB,A
1994-05-27,25.21,D,THB,A
1994-05-31,25.21,D,THB,A
1994-06-01,25.22,D,THB,A
1994-06-02,25.22,D,THB,A
1994-06-03,25.24,D,THB,A
1994-06-06,25.23,D,THB,A
1994-06-07,25.25,D,THB,A
1994-06-08,25.225,D,THB,A
1994-06-09,25.21,D,THB,A
1994-06-10,25.195,D,THB,A
1994-06-13,25.16,D,THB,A
1994-06-14,25.14,D,THB,A
1994-06-15,25.14,D,THB,A
1994-06-16,25.16,D,THB,A
1994-06-17,25.14,D,THB,A
1994-06-20,25.09,D,THB,A
1994-06-21,25.05,D,THB,A
1994-06-22,25.05,D,THB,A
1994-06-23,25.07,D,THB,A
1994-06-24,25.09,D,THB,A
1994-06-27,25.02,D,THB,A
1994-06-28,25.04,D,THB,A
1994-06-29,25.03,D,THB,A
1994-06-30,25.04,D,THB,A
1994-07-01,25.04,D,THB,A
1994-07-05,25.01,D,THB,A
1994-07-06,24.97,D,THB,A
1994-07-07,25.0,D,THB,A
1994-07-08,25.0,D,THB,A
1994-07-11,24.95,D,THB,A
1994-07-12,24.91,D,THB,A
1994-07-13,24.94,D,THB,A
1994-07-14,24.96,D,THB,A
1994-07-15,24.96,D,THB,A
1994-07-18,24.96,D,THB,A
1994-07-19,24.98,D,THB,A
1994-07-20,24.97,D,THB,A
1994-07-21,24.97,D,THB,A
1994-07-22,25.0,D,THB,A
1994-07-25,24.99,D,THB,A
1994-07-26,24.97,D,THB,A
1994-07-27,24.96,D,THB,A
1994-07-28,24.99,D,THB,A
1994-07-29,25.01,D,THB,A
1994-08-01,24.97,D,THB,A
1994-08-02,25.03,D,THB,A
1994-08-03,25.04,D,THB,A
1994-08-04,25.03,D,THB,A
1994-08-05,25.04,D,THB,A
1994-08-08,25.06,D,THB,A
1994-08-09,25.08,D,THB,A
1994-08-10,25.06,D,THB,A
1994-08-11,25.06,D,THB,A
1994-08-12,25.02,D,THB,A
1994-08-15,25.01,D,THB,A
1994-08-16,25.0,D,THB,A
1994-08-17,25.04,D,THB,A
1994-08-18,25.0,D,THB,A
1994-08-19,24.98,D,THB,A
1994-08-22,25.0,D,THB,A
1994-08-23,24.98,D,THB,A
1994-08-24,24.965,D,THB,A
1994-08-25,24.99,D,THB,A
1994-08-26,25.025,D,THB,A
1994-08-29,25.03,D,THB,A
1994-08-30,25.04,D,THB,A
1994-08-31,25.04,D,THB,A
1994-09-01,25.025,D,THB,A
1994-09-02,24.98,D,THB,A
1994-09-06,24.97,D,THB,A
1994-09-07,24.98,D,THB,A
1994-09-08,25.0,D,THB,A
1994-09-09,24.96,D,THB,A
1994-09-12,24.97,D,THB,A
1994-09-13,24.97,D,THB,A
1994-09-14,24.96,D,THB,A
1994-09-16,24.96,D,THB,A
1994-09-19,24.97,D,THB,A
1994-09-20,24.945,D,THB,A
1994-09-21,24.94,D,THB,A
1994-09-22,24.945,D,THB,A
1994-09-23,24.93,D,THB,A
1994-09-26,24.97,D,THB,A
1994-09-27,24.95,D,THB,A
1994-09-28,24.97,D,THB,A
1994-09-29,24.98,D,THB,A
1994-09-30,24.99,D,THB,A
1994-10-03,25.02,D,THB,A
1994-10-04,25.02,D,THB,A
1994-10-05,25.01,D,THB,A
1994-10-06,25.025,D,THB,A
1994-10-07,25.04,D,THB,A
1994-10-11,25.05,D,THB,A
1994-10-12,25.04,D,THB,A
1994-10-13,25.04,D,THB,A
1994-10-14,24.98,D,THB,A
1994-10-17,24.955,D,THB,A
1994-10-18,24.93,D,THB,A
1994-10-19,24.93,D,THB,A
1994-10-20,24.93,D,THB,A
1994-10-21,24.9,D,THB,A
1994-10-24,25.59,D,THB,A
1994-10-25,24.92,D,THB,A
1994-10-26,24.91,D,THB,A
1994-10-27,24.89,D,THB,A
1994-10-28,24.93,D,THB,A
1994-10-31,24.91,D,THB,A
1994-11-01,24.91,D,THB,A
1994-11-02,24.92,D,THB,A
1994-11-03,24.96,D,THB,A
1994-11-04,24.955,D,THB,A
1994-11-07,24.9275,D,THB,A
1994-11-08,24.93,D,THB,A
1994-11-09,24.965,D,THB,A
1994-11-10,24.98,D,THB,A
1994-11-14,25.01,D,THB,A
1994-11-15,25.015,D,THB,A
1994-11-16,25.02,D,THB,A
1994-11-17,25.01,D,THB,A
1994-11-18,25.02,D,THB,A
1994-11-21,25.02,D,THB,A
1994-11-22,25.0,D,THB,A
1994-11-23,25.01,D,THB,A
1994-11-25,25.045,D,THB,A
1994-11-28,25.04,D,THB,A
1994-11-29,25.045,D,THB,A
1994-11-30,25.0475,D,THB,A
1994-12-01,25.06,D,THB,A
1994-12-02,25.095,D,THB,A
1994-12-05,25.09,D,THB,A
1994-12-06,25.1,D,THB,A
1994-12-07,25.09,D,THB,A
1994-12-08,25.1,D,THB,A
1994-12-09,25.1,D,THB,A
1994-12-12,25.1,D,THB,A
1994-12-13,25.1,D,THB,A
1994-12-14,25.13,D,THB,A
1994-12-15,25.12,D,THB,A
1994-12-16,25.115,D,THB,A
1994-12-19,25.13,D,THB,A
1994-12-20,25.11,D,THB,A
1994-12-21,25.12,D,THB,A
1994-12-22,25.12,D,THB,A
1994-12-23,25.14,D,THB,A
1994-12-27,25.13,D,THB,A
1994-12-28,25.134,D,THB,A
1994-12-29,25.095,D,THB,A
1994-12-30,25.105,D,THB,A
1995-01-03,25.115,D,THB,A
1995-01-04,25.14,D,THB,A
1995-01-05,25.14,D,THB,A
1995-01-06,25.14,D,THB,A
1995-01-09,25.13,D,THB,A
1995-01-10,25.13,D,THB,A
1995-01-11,25.12,D,THB,A
1995-01-12,25.7,D,THB,A
1995-01-13,25.25,D,THB,A
1995-01-17,25.055,D,THB,A
1995-01-18,25.07,D,THB,A
1995-01-19,25.06,D,THB,A
1995-01-20,25.08,D,THB,A
1995-01-23,25.07,D,THB,A
1995-01-24,25.07,D,THB,A
1995-01-25,25.09,D,THB,A
1995-01-26,25.09,D,THB,A
1995-01-27,25.06,D,THB,A
1995-01-30,25.05,D,THB,A
1995-01-31,25.1,D,THB,A
1995-02-01,25.07,D,THB,A
1995-02-02,25.06,D,THB,A
1995-02-03,25.09,D,THB,A
1995-02-06,25.07,D,THB,A
1995-02-07,25.08,D,THB,A
1995-02-08,25.08,D,THB,A
1995-02-09,25.07,D,THB,A
1995-02-10,25.06,D,THB,A
1995-02-13,25.04,D,THB,A
1995-02-14,25.04,D,THB,A
1995-02-15,25.03,D,THB,A
1995-02-16,25.01,D,THB,A
1995-02-17,24.99,D,THB,A
1995-02-21,24.97,D,THB,A
1995-02-22,24.93,D,THB,A
1995-02-23,24.93,D,THB,A
1995-02-24,24.95,D,THB,A
1995-02-27,24.95,D,THB,A
1995-02-28,24.95,D,THB,A
1995-03-01,24.95,D,THB,A
1995-03-02,24.92,D,THB,A
1995-03-03,24.86,D,THB,A
1995-03-06,24.83,D,THB,A
1995-03-07,24.79,D,THB,A
1995-03-08,24.77,D,THB,A
1995-03-09,24.75,D,THB,A
1995-03-10,24.79,D,THB,A
1995-03-13,24.75,D,THB,A
1995-03-14,24.78,D,THB,A
1995-03-15,24.73,D,THB,A
1995-03-16,24.74,D,THB,A
1995-03-17,24.72,D,THB,A
1995-03-20,24.73,D,THB,A
1995-03-21,24.73,D,THB,A
1995-03-22,24.72,D,THB,A
1995-03-23,24.7,D,THB,A
1995-03-24,24.72,D,THB,A
1995-03-27,24.73,D,THB,A
1995-03-28,24.69,D,THB,A
1995-03-29,24.68,D,THB,A
1995-03-30,24.76,D,THB,A
1995-03-31,24.65,D,THB,A
1995-04-03,24.62,D,THB,A
1995-04-04,24.63,D,THB,A
1995-04-05,24.64,D,THB,A
1995-04-06,24.6,D,THB,A
1995-04-07,24.6,D,THB,A
1995-04-10,24.595,D,THB,A
1995-04-11,24.62,D,THB,A
1995-04-12,24.61,D,THB,A
1995-04-13,24.57,D,THB,A
1995-04-14,24.56,D,THB,A
1995-04-17,24.52,D,THB,A
1995-04-18,24.49,D,THB,A
1995-04-19,24.47,D,THB,A
1995-04-20,24.54,D,THB,A
1995-04-21,24.55,D,THB,A
1995-04-24,24.56,D,THB,A
1995-04-25,24.52,D,THB,A
1995-04-26,24.57,D,THB,A
1995-04-27,24.58,D,THB,A
1995-04-28,24.6,D,THB,A
1995-05-01,24.6,D,THB,A
1995-05-02,24.56,D,THB,A
1995-05-03,24.58,D,THB,A
1995-05-04,24.56,D,THB,A
1995-05-05,24.58,D,THB,A
1995-05-08,24.54,D,THB,A
1995-05-09,24.54,D,THB,A
1995-05-10,24.59,D,THB,A
1995-05-11,24.68,D,THB,A
1995-05-12,24.74,D,THB,A
1995-05-15,24.73,D,THB,A
1995-05-16,24.71,D,THB,A
1995-05-17,24.74,D,THB,A
1995-05-18,24.8,D,THB,A
1995-05-19,24.76,D,THB,A
1995-05-22,24.76,D,THB,A
1995-05-23,24.75,D,THB,A
1995-05-24,24.75,D,THB,A
1995-05-25,24.69,D,THB,A
1995-05-26,24.62,D,THB,A
1995-05-30,24.6,D,THB,A
1995-05-31,24.7,D,THB,A
1995-06-01,24.69,D,THB,A
1995-06-02,24.69,D,THB,A
1995-06-05,24.66,D,THB,A
1995-06-06,24.69,D,THB,A
1995-06-07,24.65,D,THB,A
1995-06-08,24.7,D,THB,A
1995-06-09,24.66,D,THB,A
1995-06-12,24.64,D,THB,A
1995-06-13,24.64,D,THB,A
1995-06-14,24.65,D,THB,A
1995-06-15,24.68,D,THB,A
1995-06-16,24.67,D,THB,A
1995-06-19,24.67,D,THB,A
1995-06-20,24.66,D,THB,A
1995-06-21,24.66,D,THB,A
1995-06-22,24.68,D,THB,A
1995-06-23,24.67,D,THB,A
1995-06-26,24.67,D,THB,A
1995-06-27,24.66,D,THB,A
1995-06-28,24.71,D,THB,A
1995-06-29,24.69,D,THB,A
1995-06-30,24.69,D,THB,A
1995-07-03,24.68,D,THB,A
1995-07-05,24.69,D,THB,A
1995-07-06,24.7,D,THB,A
1995-07-07,24.75,D,THB,A
1995-07-10,24.75,D,THB,A
1995-07-11,24.77,D,THB,A
1995-07-12,24.78,D,THB,A
1995-07-13,24.75,D,THB,A
1995-07-14,24.75,D,THB,A
1995-07-17,24.78,D,THB,A
1995-07-18,24.78,D,THB,A
1995-07-19,24.77,D,THB,A
1995-07-20,24.77,D,THB,A
1995-07-21,24.79,D,THB,A
1995-07-24,24.76,D,THB,A
1995-07-25,24.77,D,THB,A
1995-07-26,24.76,D,THB,A
1995-07-27,24.76,D,THB,A
1995-07-28,24.76,D,THB,A
1995-07-31,24.77,D,THB,A
1995-08-01,24.77,D,THB,A
1995-08-02,24.82,D,THB,A
1995-08-03,24.79,D,THB,A
1995-08-04,24.82,D,THB,A
1995-08-07,24.83,D,THB,A
1995-08-08,24.85,D,THB,A
1995-08-09,24.84,D,THB,A
1995-08-10,24.89,D,THB,A
1995-08-11,24.91,D,THB,A
1995-08-14,24.92,D,THB,A
1995-08-15,25.03,D,THB,A
1995-08-16,25.08,D,THB,A
1995-08-17,25.09,D,THB,A
1995-08-18,25.01,D,THB,A
1995-08-21,25.05,D,THB,A
1995-08-22,25.04,D,THB,A
1995-08-23,25.04,D,THB,A
1995-08-24,25.06,D,THB,A
1995-08-25,25.04,D,THB,A
1995-08-28,25.01,D,THB,A
1995-08-29,25.05,D,THB,A
1995-08-30,25.09,D,THB,A
1995-08-31,25.06,D,THB,A
1995-09-01,25.05,D,THB,A
1995-09-05,25.06,D,THB,A
1995-09-06,25.09,D,THB,A
1995-09-07,25.09,D,THB,A
1995-09-08,25.12,D,THB,A
1995-09-11,25.1,D,THB,A
1995-09-12,25.13,D,THB,A
1995-09-13,25.175,D,THB,A
1995-09-14,25.18,D,THB,A
1995-09-15,25.2,D,THB,A
1995-09-18,25.2,D,THB,A
1995-09-19,25.23,D,THB,A
1995-09-20,25.19,D,THB,A
1995-09-21,25.13,D,THB,A
1995-09-22,25.07,D,THB,A
1995-09-25,25.12,D,THB,A
1995-09-26,25.13,D,THB,A
1995-09-27,25.11,D,THB,A
1995-09-28,25.1,D,THB,A
1995-09-29,25.1,D,THB,A
1995-10-02,25.14,D,THB,A
1995-10-03,25.15,D,THB,A
1995-10-04,25.14,D,THB,A
1995-10-05,25.12,D,THB,A
1995-10-06,25.13,D,THB,A
1995-10-10,25.1,D,THB,A
1995-10-11,25.12,D,THB,A
1995-10-12,25.1,D,THB,A
1995-10-13,25.11,D,THB,A
1995-10-16,25.11,D,THB,A
1995-10-17,25.1,D,THB,A
1995-10-18,25.11,D,THB,A
1995-10-19,25.1,D,THB,A
1995-10-20,25.08,D,THB,A
1995-10-23,25.08,D,THB,A
1995-10-24,25.06,D,THB,A
1995-10-25,25.1,D,THB,A
1995-10-26,25.12,D,THB,A
1995-10-27,25.13,D,THB,A
1995-10-30,25.15,D,THB,A
1995-10-31,25.17,D,THB,A
1995-11-01,25.21,D,THB,A
1995-11-02,25.25,D,THB,A
1995-11-03,25.24,D,THB,A
1995-11-06,25.22,D,THB,A
1995-11-07,25.2,D,THB,A
1995-11-08,25.17,D,THB,A
1995-11-09,25.16,D,THB,A
1995-11-10,25.14,D,THB,A
1995-11-13,25.17,D,THB,A
1995-11-14,25.15,D,THB,A
1995-11-15,25.13,D,THB,A
1995-11-16,25.15,D,THB,A
1995-11-17,25.14,D,THB,A
1995-11-20,25.13,D,THB,A
1995-11-21,25.13,D,THB,A
1995-11-22,25.12,D,THB,A
1995-11-24,25.14,D,THB,A
1995-11-27,25.16,D,THB,A
1995-11-28,25.16,D,THB,A
1995-11-29,25.15,D,THB,A
1995-11-30,25.17,D,THB,A
1995-12-01,25.16,D,THB,A
1995-12-04,25.15,D,THB,A
1995-12-05,25.14,D,THB,A
1995-12-06,25.15,D,THB,A
1995-12-07,25.16,D,THB,A
1995-12-08,25.17,D,THB,A
1995-12-11,25.14,D,THB,A
1995-12-12,25.17,D,THB,A
1995-12-13,25.16,D,THB,A
1995-12-14,25.14,D,THB,A
1995-12-15,25.16,D,THB,A
1995-12-18,25.15,D,THB,A
1995-12-19,25.16,D,THB,A
1995-12-20,25.18,D,THB,A
1995-12-21,25.18,D,THB,A
1995-12-22,25.18,D,THB,A
1995-12-26,25.17,D,THB,A
1995-12-27,25.17,D,THB,A
1995-12-28,25.19,D,THB,A
1995-12-29,25.2,D,THB,A
1996-01-02,25.19,D,THB,A
1996-01-03,25.23,D,THB,A
1996-01-04,25.27,D,THB,A
1996-01-05,25.25,D,THB,A
1996-01-08,25.26,D,THB,A
1996-01-09,25.5,D,THB,A
1996-01-10,25.25,D,THB,A
1996-01-11,25.24,D,THB,A
1996-01-12,25.28,D,THB,A
1996-01-16,25.27,D,THB,A
1996-01-17,25.27,D,THB,A
1996-01-18,25.3,D,THB,A
1996-01-19,25.3,D,THB,A
1996-01-22,25.3,D,THB,A
1996-01-23,25.31,D,THB,A
1996-01-24,25.33,D,THB,A
1996-01-25,25.34,D,THB,A
1996-01-26,25.35,D,THB,A
1996-01-29,25.33,D,THB,A
1996-01-30,25.35,D,THB,A
1996-01-31,25.34,D,THB,A
1996-02-01,25.34,D,THB,A
1996-02-02,25.35,D,THB,A
1996-02-05,25.26,D,THB,A
1996-02-06,25.26,D,THB,A
1996-02-07,25.25,D,THB,A
1996-02-08,25.28,D,THB,A
1996-02-09,25.28,D,THB,A
1996-02-12,25.27,D,THB,A
1996-02-13,25.3,D,THB,A
1996-02-14,25.27,D,THB,A
1996-02-15,25.24,D,THB,A
1996-02-16,25.24,D,THB,A
1996-02-20,25.22,D,THB,A
1996-02-21,25.24,D,THB,A
1996-02-22,25.22,D,THB,A
1996-02-23,25.2,D,THB,A
1996-02-26,25.17,D,THB,A
1996-02-27,25.18,D,THB,A
1996-02-28,25.2,D,THB,A
1996-02-29,25.22,D,THB,A
1996-03-01,25.22,D,THB,A
1996-03-04,25.5,D,THB,A
1996-03-05,25.2,D,THB,A
1996-03-06,25.21,D,THB,A
1996-03-07,25.21,D,THB,A
1996-03-08,25.22,D,THB,A
1996-03-11,25.23,D,THB,A
1996-03-12,25.22,D,THB,A
1996-03-13,25.23,D,THB,A
1996-03-14,25.24,D,THB,A
1996-03-15,25.24,D,THB,A
1996-03-18,25.25,D,THB,A
1996-03-19,25.26,D,THB,A
1996-03-20,25.26,D,THB,A
1996-03-21,25.26,D,THB,A
1996-03-22,25.27,D,THB,A
1996-03-25,25.26,D,THB,A
1996-03-26,25.23,D,THB,A
1996-03-27,25.25,D,THB,A
1996-03-28,25.24,D,THB,A
1996-03-29,25.26,D,THB,A
1996-04-01,25.27,D,THB,A
1996-04-02,25.26,D,THB,A
1996-04-03,25.24,D,THB,A
1996-04-04,25.24,D,THB,A
1996-04-05,25.26,D,THB,A
1996-04-08,25.27,D,THB,A
1996-04-09,25.3,D,THB,A
1996-04-10,25.33,D,THB,A
1996-04-11,25.33,D,THB,A
1996-04-12,25.33,D,THB,A
1996-04-15,25.33,D,THB,A
1996-04-16,25.32,D,THB,A
1996-04-17,25.32,D,THB,A
1996-04-18,25.3,D,THB,A
1996-04-19,25.29,D,THB,A
1996-04-22,25.3,D,THB,A
1996-04-23,25.28,D,THB,A
1996-04-24,25.3,D,THB,A
1996-04-25,25.3,D,THB,A
1996-04-26,25.3,D,THB,A
1996-04-29,25.25,D,THB,A
1996-04-30,25.26,D,THB,A
1996-05-01,25.27,D,THB,A
1996-05-02,25.26,D,THB,A
1996-05-03,25.28,D,THB,A
1996-05-06,25.26,D,THB,A
1996-05-07,25.24,D,THB,A
1996-05-08,25.23,D,THB,A
1996-05-09,25.23,D,THB,A
1996-05-10,25.25,D,THB,A
1996-05-13,25.25,D,THB,A
