,usd_por_unidad
2023-07-20,0.6227
2023-07-21,0.6176
2023-07-24,0.6201
2023-07-25,0.622
2023-07-26,0.6204
2023-07-27,0.6201
2023-07-28,0.6157
2023-07-31,0.622
2023-08-01,0.6135
2023-08-02,0.6088000000000001
2023-08-03,0.6075999999999999
2023-08-04,0.6113999999999999
2023-08-07,0.6107
2023-08-08,0.606
2023-08-09,0.6058
2023-08-10,0.6028
2023-08-11,0.5981
2023-08-14,0.5975
2023-08-15,0.5963
2023-08-16,0.5942000000000001
2023-08-17,0.5924
2023-08-18,0.5938
2023-08-22,0.5944
2023-08-23,0.5980000000000001
2023-08-24,0.5925
2023-08-25,0.5911
2023-08-28,0.5906
2023-08-29,0.5957
2023-08-30,0.5966
2023-08-31,0.5959
2023-09-01,0.5941
2023-09-04,0.5939
2023-09-05,0.5882000000000001
2023-09-06,0.587
2023-09-07,0.5881000000000001
2023-09-08,0.5893
2023-09-11,0.5919
2023-09-12,0.5899000000000001
2023-09-13,0.5921
2023-09-14,0.591
2023-09-15,0.5903999999999999
2023-09-18,0.5915
2023-09-19,0.5932000000000001
2023-09-20,0.5957
2023-09-21,0.5938
2023-09-22,0.5966
2023-09-25,0.5969
2023-09-26,0.5952999999999999
2023-09-27,0.591
2023-09-28,0.5961
2023-09-29,0.5992000000000001
2023-10-02,0.5951
2023-10-03,0.5902000000000001
2023-10-04,0.5908
2023-10-05,0.5964
2023-10-06,0.5992
2023-10-09,0.6019
2023-10-10,0.603
2023-10-11,0.6014999999999999
2023-10-12,0.5927
2023-10-17,0.589
2023-10-18,0.5872999999999999
2023-10-19,0.5856
2023-10-20,0.583
2023-10-23,0.5853
2023-10-24,0.5841000000000001
2023-10-25,0.5809
2023-10-26,0.5822
2023-10-27,0.5813
2023-10-30,0.5835
2023-10-31,0.5818
2023-11-01,0.5842
2023-11-02,0.5892
2023-11-03,0.5992999999999999
2023-11-07,0.5922000000000001
2023-11-08,0.5921000000000001
2023-11-09,0.594
2023-11-10,0.5888
2023-11-13,0.5887
2023-11-14,0.599
2023-11-15,0.6029
2023-11-16,0.5987
2023-11-17,0.5979
2023-11-21,0.6053000000000001
2023-11-22,0.6019
2023-11-23,0.6046
2023-11-24,0.6081
2023-11-27,0.6084
2023-11-28,0.613
2023-11-29,0.6155
2023-11-30,0.6154
2023-12-01,0.6199
2023-12-04,0.6168
2023-12-05,0.6137
2023-12-06,0.6155
2023-12-07,0.6181
2023-12-11,0.6115
2023-12-12,0.6122
2023-12-13,0.6121
2023-12-14,0.6222
2023-12-15,0.6214
2023-12-18,0.621
2023-12-19,0.6268
2023-12-20,0.6283
2023-12-21,0.6276999999999999
2023-12-22,0.6298
2023-12-26,0.6319
2023-12-27,0.6339
2023-12-28,0.6347
2023-12-29,0.6338
2024-01-02,0.6258999999999999
2024-01-03,0.6238
2024-01-04,0.6224999999999999
2024-01-05,0.6244999999999999
2024-01-08,0.6244000000000001
2024-01-09,0.6234
2024-01-10,0.6228
2024-01-11,0.6213000000000001
2024-01-12,0.6244
2024-01-15,0.6202
2024-01-16,0.6134
2024-01-17,0.6104999999999999
2024-01-18,0.6098
2024-01-19,0.6109
2024-01-22,0.6098
2024-01-23,0.6069
2024-01-24,0.6131
2024-01-25,0.6115
2024-01-26,0.6098
2024-01-29,0.6104999999999999
2024-01-30,0.6122
2024-01-31,0.614
2024-02-01,0.6135
2024-02-02,0.6063000000000001
2024-02-05,0.6055
2024-02-06,0.6078
2024-02-07,0.6105999999999999
2024-02-08,0.6092
2024-02-09,0.6144000000000001
2024-02-14,0.6088
2024-02-15,0.6104
2024-02-16,0.6129
2024-02-19,0.6144999999999999
2024-02-20,0.6172999999999998
2024-02-21,0.617
2024-02-22,0.6194000000000001
2024-02-23,0.6196999999999999
2024-02-26,0.6172
2024-02-27,0.6171
2024-02-28,0.6091
2024-02-29,0.6081000000000001
2024-03-01,0.6105
2024-03-04,0.6095999999999999
2024-03-05,0.6091
2024-03-06,0.6134
2024-03-07,0.6171
