,PYG
2016-12-05,0.0001720118455043
2016-12-06,0.0001725502512562
2016-12-07,0.0001722951844903
2016-12-12,0.0001724266999376
2016-12-13,0.0001724915445321
2016-12-14,0.0001727614276768
2016-12-15,0.0001721804511278
2016-12-16,0.0001725786163522
2016-12-19,0.0001730429292929
2016-12-20,0.0001733291298865
2016-12-21,0.00017403419886
2016-12-22,0.000173235855054
2016-12-23,0.0001735819836097
2016-12-26,0.0001739382239382
2016-12-27,0.0001740192926045
2016-12-28,0.0001736507936507
2016-12-29,0.0001734053239578
2016-12-30,0.0001733794839521
2017-01-02,0.000173932160804
2017-01-03,0.0001737221699592
2017-01-04,0.0001731343283582
2017-01-05,0.0001728696741854
2017-01-06,0.0001731182795698
2017-01-09,0.0001736229146994
2017-01-10,0.0001742586750788
2017-01-11,0.0001737539432176
2017-01-12,0.0001743200506008
2017-01-13,0.0001740995395193
2017-01-16,0.0001746221662468
2017-01-17,0.0001743667106669
2017-01-18,0.000174710485133
2017-01-19,0.0001746540880503
2017-01-20,0.0001744266415331
2017-01-23,0.0001746549560853
2017-01-24,0.0001738229755178
2017-01-25,0.0001728611720463
2017-01-26,0.0001731155778894
2017-01-27,0.0001729559748427
2017-01-30,0.0001725502512562
2017-01-31,0.0001731144241051
2017-02-01,0.0001739240506329
2017-02-02,0.0001741709183673
2017-02-03,0.0001743918053777
2017-02-06,0.0001746514575411
2017-02-07,0.0001740350877192
2017-02-08,0.0001739074960127
2017-02-09,0.000173926969891
2017-02-10,0.000174453024453
2017-02-13,0.0001746206005812
2017-02-14,0.0001743374272786
2017-02-15,0.0001748046875
2017-02-16,0.0001753158406219
2017-02-17,0.0001762117346938
2017-02-20,0.0001797258527255
2017-02-21,0.0001796284433055
2017-02-22,0.0001784131063283
2017-02-23,0.0001794193548387
2017-02-24,0.0001806201550387
2017-03-01,0.0001822308690012
2017-03-02,0.000182922077922
2017-03-03,0.0001830420711974
2017-03-06,0.0001848837209302
2017-03-07,0.0001841800643086
2017-03-08,0.0001843400447427
2017-03-09,0.0001837089504185
2017-03-10,0.0001841085271317
2017-03-13,0.0001830759330759
2017-03-14,0.0001826198905696
2017-03-15,0.0001811817597944
2017-03-16,0.0001812620734063
2017-03-17,0.0001812339331619
2017-03-20,0.0001809341010876
2017-03-21,0.0001783974358974
2017-03-22,0.0001787016309561
2017-03-23,0.0001785760102629
2017-03-27,0.0001770639254738
2017-03-28,0.0001775003217917
2017-03-29,0.0001770576798444
2017-03-30,0.0001774172615184
2017-03-31,0.0001777777777777
2017-04-03,0.0001775251705099
2017-04-04,0.000177654723127
2017-04-05,0.0001777763312068
2017-04-06,0.0001780376868096
2017-04-07,0.0001811665037471
2017-04-10,0.0001821170282708
2017-04-11,0.0001808057648214
2017-04-12,0.0001805134957208
2017-04-17,0.0001809210526315
2017-04-18,0.0001809922217138
2017-04-19,0.00018
2017-04-20,0.0001799337188901
2017-04-21,0.0001790187217559
2017-04-24,0.0001791423001949
2017-04-25,0.0001791180285343
2017-04-26,0.0001789541639767
2017-04-27,0.0001791828793774
2017-04-28,0.0001796103896103
2017-05-02,0.000179477124183
2017-05-03,0.0001781556572923
2017-05-04,0.0001784454604833
2017-05-05,0.0001787898503578
2017-05-08,0.0001790562378797
2017-05-09,0.0001787439613526
2017-05-10,0.0001788523533204
2017-05-11,0.0001790735341755
2017-05-12,0.0001792098445595
2017-05-15,0.000179201545396
2017-05-16,0.0001792041078305
2017-05-17,0.0001795643818065
2017-05-18,0.000178875
2017-05-19,0.0001790031152647
2017-05-22,0.000178313253012
2017-05-23,0.0001788067122436
2017-05-24,0.0001785581106277
2017-05-26,0.0001778263585259
2017-05-29,0.0001786026200873
2017-05-30,0.0001786996904024
2017-05-31,0.0001786956521739
2017-06-01,0.0001783935242839
2017-06-02,0.0001781875
2017-06-05,0.0001787433572991
2017-06-06,0.0001786383510306
2017-06-07,0.0001782989368355
2017-06-08,0.0001792452830188
2017-06-09,0.0001793969849246
2017-06-12,0.0001790266875981
2017-06-13,0.0001794210195091
2017-06-14,0.0001796195994457
2017-06-15,0.0001797246558197
2017-06-16,0.0001794887780548
2017-06-19,0.0001791950464396
2017-06-21,0.0001794697903822
2017-06-22,0.0001790647259213
2017-06-23,0.0001798454404945
2017-06-26,0.0001794730392156
2017-06-27,0.0001791463414634
2017-06-28,0.0001793920972644
2017-06-29,0.0001787272727272
2017-06-30,0.0001796151533373
2017-07-03,0.0001799404761904
2017-07-04,0.0001800354400472
2017-07-05,0.0001799299883313
2017-07-06,0.0001798594847775
2017-07-07,0.0001803886925795
2017-07-10,0.000180170638423
2017-07-11,0.0001809999999999
2017-07-12,0.0001806596259366
2017-07-13,0.0001802949852507
2017-07-14,0.000180534124629
2017-07-17,0.000180153573538
2017-07-18,0.0001802906976744
2017-07-19,0.000180583090379
2017-07-20,0.0001798255813953
2017-07-21,0.0001799655568312
2017-07-24,0.0001799196787148
2017-07-25,0.0001797482837528
2017-07-26,0.0001797142857142
2017-07-27,0.0001797619047619
2017-07-28,0.0001799325463743
2017-07-31,0.0001798752834467
2017-08-01,0.0001798794358507
2017-08-02,0.0001797159090909
2017-08-03,0.0001797962648556
2017-08-04,0.0001795698924731
2017-08-07,0.0001794915254237
2017-08-08,0.0001794278621
2017-08-09,0.0001791525423728
2017-08-10,0.00017950310559
2017-08-11,0.0001791643139469
2017-08-14,0.0001793928779918
2017-08-15,0.0001794961921499
2017-08-16,0.0001796048808832
2017-08-17,0.0001794930875576
2017-08-18,0.0001791546033584
2017-08-22,0.0001779198140615
2017-08-23,0.0001778874056877
2017-08-24,0.0001769320162696
2017-08-25,0.0001765389082462
2017-08-28,0.0001771909460243
2017-08-29,0.0001764300086231
2017-08-30,0.0001764232317423
2017-08-31,0.0001768341998844
2017-09-01,0.0001765697674418
2017-09-04,0.0001769007544979
2017-09-05,0.0001767401392111
2017-09-06,0.0001713788487282
2017-09-07,0.0001768023255813
2017-09-08,0.0001772674418604
2017-09-11,0.0001772011661807
2017-09-12,0.0001771528998242
2017-09-13,0.0001770943175161
2017-09-14,0.0001768098881695
2017-09-15,0.0001767304860088
2017-09-18,0.0001764534034472
2017-09-19,0.0001763710618436
2017-09-20,0.0001762070971495
2017-09-21,0.0001763173132599
2017-09-22,0.0001763720392836
2017-09-25,0.0001763563677898
2017-09-26,0.0001764505119453
2017-09-27,0.000176708428246
2017-09-28,0.0001768439108061
2017-09-29,0.0001763720392836
2017-10-02,0.0001768016078093
2017-10-03,0.0001769738730979
2017-10-04,0.0001769314973785
2017-10-05,0.000177075553002
2017-10-06,0.0001771281169389
2017-10-09,0.0001773195876288
2017-10-10,0.0001776183644189
2017-10-11,0.0001772304512573
2017-10-12,0.0001771461383864
2017-10-13,0.0001774677121771
2017-10-17,0.0001773291029708
2017-10-18,0.0001772334293948
2017-10-19,0.0001769627507163
2017-10-20,0.0001772101033295
2017-10-23,0.0001775480907263
2017-10-24,0.0001775428571428
2017-10-25,0.0001771869639794
2017-10-26,0.000177066817667
2017-10-27,0.0001770780141843
2017-10-30,0.0001770621468926
2017-10-31,0.0001774001699235
2017-11-01,0.0001770584894946
2017-11-02,0.0001772260273972
2017-11-03,0.0001772675736961
2017-11-07,0.0001772237960339
2017-11-08,0.0001768835616438
2017-11-09,0.0001768198686839
2017-11-10,0.0001767933695341
2017-11-13,0.0001768571428571
2017-11-14,0.0001770285714285
2017-11-15,0.0001769714285714
2017-11-16,0.00017690459849
2017-11-17,0.0001768944809837
2017-11-21,0.000176901086335
2017-11-22,0.0001765920826161
2017-11-23,0.0001762916188289
2017-11-24,0.000176311239193
2017-11-27,0.0001765011547344
2017-11-28,0.0001767348114022
2017-11-29,0.0001764131994261
2017-11-30,0.0001763652123663
2017-12-01,0.0001765525246662
2017-12-04,0.0001767214059348
2017-12-05,0.0001767495662232
2017-12-06,0.0001768183135323
2017-12-07,0.0001775462962962
2017-12-11,0.0001777842227378
2017-12-12,0.0001777521613832
2017-12-13,0.0001775852108607
2017-12-14,0.0001774785100286
2017-12-15,0.0001774479017984
2017-12-18,0.0001774046670461
2017-12-19,0.0001774046670461
2017-12-20,0.0001774774774774
2017-12-21,0.0001778891673628
2017-12-22,0.000178417266187
2017-12-26,0.0001781838014725
2017-12-27,0.0001785094380559
2017-12-28,0.0001788541666666
2017-12-29,0.0001788835862512
2018-01-02,0.0001786529060293
2018-01-03,0.0001780428300352
2018-01-04,0.0001775630703166
2018-01-05,0.0001774125132555
2018-01-08,0.0001773515501839
2018-01-09,0.000177707342842
2018-01-10,0.0001780880773361
2018-01-11,0.0001777124532335
2018-01-12,0.0001784911717495
2018-01-15,0.000178263185935
2018-01-16,0.000178201058201
2018-01-17,0.0001776127320954
2018-01-18,0.00017768945416
2018-01-19,0.0001780994998683
2018-01-22,0.0001779483965319
2018-01-23,0.0001783294543573
2018-01-24,0.0001784732824427
2018-01-25,0.0001781697341513
2018-01-26,0.0001777721001532
2018-01-29,0.0001778345250255
2018-01-30,0.0001777947542653
2018-01-31,0.0001782697201017
2018-02-01,0.0001785861713106
2018-02-02,0.000178250833547
2018-02-05,0.0001788501026694
2018-02-06,0.000178680981595
2018-02-07,0.0001788271134805
2018-02-08,0.000178818227341
2018-02-09,0.000179079079079
2018-02-14,0.0001794472361809
2018-02-15,0.0001792980671414
2018-02-16,0.0001792510121457
2018-02-19,0.000179296482412
2018-02-20,0.0001792443324937
2018-02-21,0.0001790715181932
2018-02-22,0.000178947368421
2018-02-23,0.000179029029029
2018-02-26,0.00017900990099
2018-02-27,0.000179504950495
2018-02-28,0.0001797115862754
2018-03-01,0.000179941442112
2018-03-02,0.0001805624074987
2018-03-05,0.0001814943097476
2018-03-06,0.0001794001966568
2018-03-07,0.0001808917197452
2018-03-08,0.00017942043222
2018-03-09,0.0001811851851851
2018-03-12,0.0001812376237623
2018-03-13,0.0001813550939663
2018-03-14,0.0001812654473554
2018-03-15,0.0001810272794298
2018-03-16,0.0001806435643564
2018-03-19,0.0001806435643564
2018-03-20,0.0001805576116456
2018-03-21,0.000180266403552
2018-03-22,0.0001798763906056
2018-03-23,0.0001797424467558
2018-03-26,0.000180039623576
2018-03-27,0.0001798889329631
2018-03-28,0.0001800585637004
2018-04-03,0.0001795837462834
2018-04-04,0.0001793855302279
2018-04-05,0.0001794554455445
2018-04-06,0.0001796333002973
2018-04-09,0.0001805844477464
2018-04-10,0.0001803075396825
2018-04-11,0.0001798889329631
2018-04-12,0.0001800593765462
2018-04-13,0.0001805637982195
2018-04-16,0.0001806132542037
2018-04-17,0.0001807730426164
2018-04-18,0.0001806307424882
2018-04-19,0.0001804563492063
2018-04-20,0.000180039623576
2018-04-23,0.0001802566633761
2018-04-24,0.0001801579466929
2018-04-25,0.0001799328461386
2018-04-26,0.0001796593673965
2018-04-27,0.0001798442064264
2018-05-02,0.000179716981132
2018-05-03,0.000179304347826
2018-05-04,0.000178990825688
2018-05-07,0.0001789617486338
2018-05-08,0.0001784821428571
2018-05-09,0.0001781690140845
2018-05-10,0.0001781842221242
2018-05-11,0.0001784608770421
2018-05-14,0.000178631452581
2018-05-15,0.0001788773388773
2018-05-16,0.0001776039522437
2018-05-17,0.0001775904605263
2018-05-18,0.0001772820302906
2018-05-21,0.0001770880314896
2018-05-22,0.0001770593080724
2018-05-23,0.0001757303370786
2018-05-24,0.0001752845528455
2018-05-28,0.0001748280048563
2018-05-29,0.000174074074074
2018-05-30,0.0001737665463297
2018-05-31,0.0001744391025641
2018-06-01,0.0001746146146146
2018-06-04,0.0001756507809371
2018-06-05,0.0001758012820512
2018-06-06,0.0001762248995983
2018-06-07,0.0001766659995997
2018-06-08,0.0001762149348083
2018-06-11,0.0001761923076923
2018-06-12,0.0001761553398058
2018-06-13,0.0001766923076923
2018-06-14,0.0001764981949458
2018-06-15,0.000176225749559
2018-06-18,0.0001758158085569
2018-06-19,0.000175576368876
2018-06-21,0.0001752727272727
2018-06-22,0.0001754905590522
2018-06-25,0.000175968992248
2018-06-26,0.0001761254612546
2018-06-27,0.000175583090379
2018-06-28,0.0001752313167259
2018-06-29,0.0001753552859618
2018-07-02,0.0001755830388692
2018-07-03,0.0001751798561151
2018-07-04,0.0001752760954755
2018-07-05,0.0001748306595365
2018-07-06,0.000174982078853
2018-07-10,0.0001754475703324
2018-07-11,0.0001750273822562
2018-07-12,0.0001748806463459
2018-07-13,0.0001746784270488
2018-07-16,0.0001744517543859
2018-07-17,0.0001743738656987
2018-07-18,0.0001740705848249
2018-07-19,0.0001739255736878
2018-07-20,0.0001742929659173
2018-07-23,0.0001738595220854
2018-07-24,0.0001740538573508
2018-07-25,0.0001739320920043
2018-07-26,0.0001739146296971
2018-07-27,0.0001741262580054
2018-07-30,0.0001743900201797
2018-07-31,0.0001741335279095
2018-08-01,0.0001739146230699
2018-08-02,0.0001739526411657
2018-08-03,0.0001739465005496
2018-08-06,0.000173801683132
2018-08-07,0.0001740463588246
2018-08-08,0.0001737793851717
2018-08-09,0.0001738527214514
2018-08-10,0.0001738803418803
2018-08-13,0.0001735672514619
2018-08-14,0.0001736237757514
2018-08-15,0.0001738
2018-08-16,0.0001732573726541
2018-08-17,0.0001732998324958
2018-08-21,0.0001724333333333
2018-08-22,0.0001720991735537
2018-08-23,0.0001724827812397
2018-08-24,0.0001722006472491
2018-08-27,0.0001721989021633
2018-08-28,0.0001715151515151
2018-08-29,0.0001713823529411
2018-08-30,0.0001707978723404
2018-08-31,0.0001714789687924
2018-09-03,0.0001716042780748
2018-09-04,0.0001713477366255
2018-09-05,0.00017109375
2018-09-06,0.0001713788487282
2018-09-07,0.0001714787780481
2018-09-10,0.0001714553237025
2018-09-11,0.0001713186262881
2018-09-12,0.0001710849673202
2018-09-13,0.0001707458912768
2018-09-14,0.0001707727044656
2018-09-17,0.0001710346572223
2018-09-18,0.0001706476051445
2018-09-19,0.0001703391991838
2018-09-20,0.0001705235602094
2018-09-21,0.0001705518169582
2018-09-24,0.0001703217158176
2018-09-25,0.0001695538057742
2018-09-26,0.0001693586081537
2018-09-27,0.0001692695214105
2018-09-28,0.0001696484848484
2018-10-01,0.0001696464646464
2018-10-02,0.0001694488188976
2018-10-03,0.0001693552666489
2018-10-04,0.000168772845953
2018-10-05,0.0001692917547568
2018-10-08,0.000169374665954
2018-10-09,0.0001692349137931
2018-10-10,0.000168966442953
2018-10-11,0.0001685808039376
2018-10-12,0.0001678095238095
2018-10-16,0.0001683055555555
2018-10-17,0.0001679933665008
2018-10-18,0.0001672578444747
2018-10-19,0.0001671866447728
2018-10-22,0.000166730663741
2018-10-23,0.0001667122164525
2018-10-24,0.0001666486486486
2018-10-25,0.0001665398206034
2018-10-26,0.0001662052117263
2018-10-29,0.0001666395663956
2018-10-30,0.0001667937891582
2018-10-31,0.0001668428372739
2018-11-01,0.0001668068404821
2018-11-02,0.0001674274443505
2018-11-05,0.0001673211781206
2018-11-07,0.0001686291000841
2018-11-08,0.0001690985915492
2018-11-09,0.0001688700564971
2018-11-12,0.0001687464867903
2018-11-13,0.0001686269070735
2018-11-14,0.0001685793871866
2018-11-15,0.0001687933425797
2018-11-16,0.0001686334539382
2018-11-20,0.0001695964621337
2018-11-21,0.000168693973245
2018-11-22,0.0001686849315068
2018-11-23,0.0001685106382978
2018-11-26,0.0001683994878361
2018-11-27,0.000168093385214
2018-11-28,0.0001680967238689
2018-11-29,0.0001684252386002
2018-12-03,0.0001688493150684
2018-12-04,0.0001693048128342
2018-12-05,0.0001690520694259
2018-12-06,0.0001687002652519
2018-12-07,0.000169037433155
2018-12-10,0.0001688794476898
2018-12-11,0.000168315260513
2018-12-12,0.0001683160415003
2018-12-13,0.0001687549563838
2018-12-14,0.0001686402934241
2018-12-17,0.000169106116048
2018-12-18,0.0001688447464715
2018-12-19,0.0001682303883242
2018-12-20,0.0001687779237844
2018-12-21,0.0001688742593811
2018-12-26,0.0001683160621761
2018-12-27,0.0001673107049608
2018-12-28,0.0001677718832891
2018-12-31,0.0001677718832891
2019-01-02,0.0001672244355909
2019-01-03,0.0001670226969292
2019-01-04,0.0001661225582017
2019-01-07,0.0001666800696957
2019-01-08,0.0001667287234042
2019-01-09,0.0001665239496922
2019-01-10,0.0001661272923408
2019-01-11,0.0001661246612466
2019-01-14,0.000166
2019-01-15,0.0001654447439353
2019-01-16,0.0001653333333333
2019-01-17,0.0001649164677804
2019-01-18,0.000164475784992
2019-01-21,0.00016474801061
2019-01-22,0.000165041300293
2019-01-23,0.0001653887113951
2019-01-24,0.0001654278074866
2019-01-25,0.0001652714015662
2019-01-28,0.0001649259757738
2019-01-29,0.0001642705570291
2019-01-30,0.0001646760863769
2019-01-31,0.0001653012048192
2019-02-01,0.0001658326607479
2019-02-04,0.0001658510352245
2019-02-05,0.0001658870967741
2019-02-06,0.0001654850746268
2019-02-07,0.0001658381808566
2019-02-08,0.0001656538969616
2019-02-11,0.000165734634661
2019-02-12,0.0001653593050802
2019-02-13,0.0001655416012558
2019-02-14,0.0001651753008895
2019-02-15,0.0001653029518384
2019-02-18,0.0001649226804123
2019-02-19,0.0001645530939648
2019-02-20,0.0001652886312074
2019-02-21,0.0001646091576018
2019-02-22,0.0001640489546149
2019-02-25,0.0001642551665855
2019-02-26,0.0001640596861332
2019-02-27,0.0001635497166409
2019-02-28,0.0001642145593869
2019-03-01,0.0001646068826927
2019-03-06,0.0001641717791411
2019-03-07,0.0001643764705882
2019-03-08,0.0001640533980582
2019-03-11,0.0001639225181598
2019-03-12,0.0001641445783132
2019-03-13,0.0001638106796116
2019-03-14,0.0001633799362276
2019-03-15,0.000163175
2019-03-18,0.000163125
2019-03-19,0.0001627901234567
2019-03-20,0.0001628396572827
2019-03-21,0.000162825822168
2019-03-22,0.0001623205741626
2019-03-25,0.0001619296577946
2019-03-26,0.0001623592870544
2019-03-27,0.0001619101891953
2019-03-28,0.0001615860646344
2019-03-29,0.0001618454440599
2019-04-01,0.0001614844298759
2019-04-03,0.0001615348728714
2019-04-04,0.0001612992398064
2019-04-05,0.0001613248349647
2019-04-08,0.0001612128146453
2019-04-09,0.0001611764705882
2019-04-10,0.0001608928156242
2019-04-11,0.0001607953216374
2019-04-12,0.0001608345187292
2019-04-15,0.0001607640557424
2019-04-16,0.0001608870016513
2019-04-17,0.000160214797136
2019-04-22,0.0001601224105461
2019-04-23,0.0001598349056603
2019-04-24,0.0001594311717861
2019-04-25,0.000159710467706
2019-04-26,0.0001595170763541
2019-04-29,0.0001589396503102
2019-04-30,0.0001589354473386
2019-05-02,0.0001585044642857
2019-05-03,0.0001582358235823
2019-05-06,0.0001577603583426
2019-05-07,0.0001574674608427
2019-05-08,0.0001570509977827
2019-05-09,0.0001571933701657
2019-05-10,0.0001563616071428
2019-05-13,0.0001574722838137
2019-05-14,0.0001578385590393
2019-05-15,0.0001566222222222
2019-05-16,0.0001590087073007
2019-05-17,0.0001591333333333
2019-05-20,0.0001587961938481
2019-05-21,0.0001582086218449
2019-05-22,0.0001576837416481
2019-05-23,0.0001582834331337
2019-05-24,0.0001587014725568
2019-05-27,0.0001599331103678
2019-05-28,0.000157126874021
2019-05-29,0.0001584926884139
2019-05-30,0.0001583613916947
2019-05-31,0.000159383378016
2019-06-03,0.0001589703588143
2019-06-04,0.0001593603220755
2019-06-05,0.0001586191536748
2019-06-06,0.0001458045849098
2019-06-07,0.0001594871794871
2019-06-10,0.0001597327394209
2019-06-11,0.000159865771812
2019-06-12,0.0001595832379207
2019-06-13,0.0001601337329951
2019-06-14,0.0001614282465317
2019-06-18,0.0001615455381784
2019-06-19,0.0001609006928406
2019-06-21,0.0001612759990652
2019-06-24,0.0001612158341187
2019-06-25,0.0001609485606418
2019-06-26,0.0001608237772057
2019-06-27,0.0001613583138173
2019-06-28,0.0001615288604196
2019-07-01,0.0001614349775784
2019-07-02,0.0001611611374407
2019-07-03,0.0001615512729003
