,SEK
2009-11-17,0.1451927110644991
2009-11-18,0.146515748031496
2009-11-19,0.1449400473310544
2009-11-20,0.1439365789473684
2009-11-23,0.1455011845222427
2009-11-24,0.144506575486586
2009-11-25,0.1455264265053904
2009-11-26,0.1455265370467682
2009-11-27,0.1434576004200577
2009-11-30,0.1426268695880346
2009-12-01,0.1447093389296957
2009-12-02,0.1454841249016006
2009-12-03,0.1462116040955631
2009-12-04,0.1437607039663777
2009-12-07,0.1422171398527865
2009-12-09,0.1403371939984206
2009-12-10,0.1409005524861878
2009-12-11,0.1403134367604522
2009-12-14,0.1409265284702177
2009-12-15,0.1391033849383364
2009-12-16,0.1392002624671915
2009-12-17,0.1369937172774869
2009-12-18,0.1377067925517964
2009-12-21,0.1378264180672269
2009-12-22,0.1367128947368421
2009-12-23,0.1375420289855072
2009-12-24,0.1371007383966244
2009-12-28,0.1385540931824164
2009-12-29,0.1387846877449699
2009-12-30,0.139578947368421
2009-12-31,0.1397252631578947
2010-01-04,0.141496840442338
2010-01-05,0.1408489076072651
2010-01-06,0.1413648293963254
2010-01-07,0.1403212121212121
2010-01-08,0.1408609794628751
2010-01-11,0.1421950448075909
2010-01-12,0.1417917764891934
2010-01-13,0.1421161443244666
2010-01-14,0.1423650250197524
2010-01-15,0.141422702133263
2010-01-18,0.1414227428270597
2010-01-19,0.1413988424098921
2010-01-20,0.1391382754994742
2010-01-21,0.1382838760504201
2010-01-22,0.138444707118466
2010-01-25,0.1381311087756174
2010-01-26,0.1377220765600419
2010-01-27,0.1367802831672784
2010-01-28,0.1361673212882953
2010-01-29,0.1356135593220339
2010-02-01,0.137502346193952
2010-02-02,0.1379595511482255
2010-02-03,0.1376366718831507
2010-02-04,0.1351918771153345
2010-02-05,0.1338973958333333
2010-02-08,0.1350039052330122
2010-02-09,0.1364368982565703
2010-02-10,0.1369617884065505
2010-02-11,0.1378815584415584
2010-02-12,0.1379024390243902
2010-02-15,0.1381367875647668
2010-02-16,0.1392504537205081
2010-02-17,0.1388137966804979
2010-02-18,0.1387078797304302
2010-02-19,0.1381005702436495
2010-02-22,0.1388444214341185
2010-02-23,0.137740932642487
2010-02-24,0.1383816062176165
2010-02-25,0.1385234516714174
2010-02-26,0.140228815755377
2010-03-01,0.1389525537982888
2010-03-02,0.1394640726329442
2010-03-03,0.1403193255512322
2010-03-04,0.1396882780082987
2010-03-05,0.1404514122829748
2010-03-08,0.1407460481990153
2010-03-09,0.1400284826514759
2010-03-10,0.1403154484188698
2010-03-11,0.1404415651723244
2010-03-12,0.1417113989637305
2010-03-15,0.1405855552679264
2010-03-16,0.1409047125841533
2010-03-17,0.1418239254272397
2010-03-18,0.1405225271879855
2010-03-19,0.1395556418219461
2010-03-22,0.1388869047619047
2010-03-23,0.1390473479948253
2010-03-25,0.1378435479700026
2010-03-26,0.1376141711921386
2010-03-29,0.1376671830622256
2010-03-30,0.1373664516129032
2010-03-31,0.1389216090768437
2010-04-05,0.1394039700953854
2010-04-06,0.1385023195876288
2010-04-07,0.1383642930856553
2010-04-08,0.1381081011351909
2010-04-09,0.1386519607843137
2010-04-12,0.1393184631253223
2010-04-13,0.1395109564320701
2010-04-14,0.1404022187822497
2010-04-15,0.1399424070247934
2010-04-16,0.1390124063065391
2010-04-19,0.1391555555555555
2010-04-20,0.1397566520278997
2010-04-21,0.1392717644019633
2010-04-22,0.1384618961508654
2010-04-23,0.1395555268595041
2010-04-26,0.1393865220759101
2010-04-27,0.1377581227436823
2010-04-28,0.1366735377480031
2010-04-29,0.1379920164821015
2010-04-30,0.1379158950617284
2010-05-03,0.1374305555555555
2010-05-04,0.1352374839537869
2010-05-05,0.1326454428754813
2010-05-06,0.1294734274711168
2010-05-07,0.1304477535301668
2010-05-10,0.1325889602053915
2010-05-11,0.1322769507186858
2010-05-12,0.13220513478819
2010-05-13,0.1315322207958922
2010-05-14,0.1292825250192456
2010-05-17,0.1288726620548296
2010-05-18,0.1282166794576618
2010-05-19,0.1279787506400409
2010-05-20,0.1259810499359795
2010-05-21,0.1283730158730158
2010-05-26,0.1258621835847609
2010-05-27,0.1270825664621677
2010-05-28,0.1272313775510204
2010-05-31,0.1278462713158564
2010-06-01,0.1283465648854961
2010-06-02,0.1277709554140127
2010-06-03,0.1273252551020408
2010-06-04,0.1247925586136595
2010-06-07,0.1236537480877103
2010-06-08,0.1233746169560776
2010-06-09,0.124995404646413
2010-06-10,0.1264878795611125
2010-06-11,0.1257529951567677
2010-06-14,0.1270180845644421
2010-06-15,0.128990575649516
2010-06-16,0.1284373408048904
2010-06-17,0.1294314824248599
2010-06-18,0.1292238920020377
2010-06-22,0.128814456604734
2010-06-23,0.1287183600713012
2010-06-24,0.128884223918575
2010-06-25,0.1296848931841302
2010-06-28,0.1288278667683702
2010-06-29,0.1280508646998983
2010-06-30,0.1288343932841516
2010-07-01,0.1298937198067632
2010-07-02,0.1309827147941027
2010-07-05,0.1300932655654383
2010-07-06,0.1313905972045743
2010-07-07,0.1321074695121951
2010-07-08,0.1327228854457709
2010-07-12,0.1332657520325203
2010-07-13,0.1347582613116421
2010-07-14,0.1357292831723436
2010-07-15,0.136692249047014
2010-07-16,0.1365691408235892
2010-07-19,0.1357682337992376
2010-07-20,0.1361044738179969
2010-07-21,0.135716573462125
2010-07-22,0.1367988301119023
2010-07-23,0.1367501907911472
2010-07-26,0.1372100712105798
2010-07-27,0.1368494787693872
2010-07-28,0.1369357052096569
2010-07-29,0.138500381000762
2010-07-30,0.1387540609137056
2010-08-02,0.1408113255459624
2010-08-03,0.1410139806812404
2010-08-04,0.1399168573607933
2010-08-05,0.1402445969997457
2010-08-06,0.1412309257375381
2010-08-09,0.1407616988809766
2010-08-10,0.1389679633867276
2010-08-11,0.1357257244534824
2010-08-12,0.1351187388761759
2010-08-13,0.1345369946605644
2010-08-17,0.1366942043721403
2010-08-18,0.1364293699186991
2010-08-19,0.1352466344932689
2010-08-20,0.1347818689690198
2010-08-23,0.1350822543792841
2010-08-24,0.1341344495180111
2010-08-25,0.1339351077313054
2010-08-26,0.13511130831643
2010-08-27,0.1359508113590264
2010-08-30,0.1349911392405063
2010-08-31,0.1356301265822784
2010-09-01,0.1374741772151898
2010-09-02,0.1376708892829997
2010-09-03,0.1384179974651457
2010-09-06,0.1384467545638945
2010-09-07,0.1366194578160628
2010-09-08,0.1375098834262544
2010-09-09,0.1373908745247148
2010-09-10,0.138165525982256
2010-09-13,0.1400207700101317
2010-09-14,0.1419042795644467
2010-09-15,0.141292911392405
2010-09-16,0.141956697898202
2010-09-17,0.1415889648190331
2010-09-20,0.1429673417721519
2010-09-21,0.1433773728170083
2010-09-22,0.1458256578947368
2010-09-23,0.1452370351631672
2010-09-24,0.1466921717171717
2010-09-27,0.1463550742885923
2010-09-28,0.1477782532091618
2010-09-29,0.1488471241170535
2010-09-30,0.1480714646464646
2010-10-01,0.1488560969452158
2010-10-04,0.1477345959595959
2010-10-05,0.1493206164729661
2010-10-06,0.149204797979798
2010-10-07,0.1498352703385548
2010-10-08,0.1496713852376137
2010-10-12,0.1492025284450063
2010-10-13,0.1508385627530364
2010-10-14,0.1524343971631205
2010-10-15,0.1507886219974715
2010-10-18,0.1506522508851795
2010-10-19,0.147671215567349
2010-10-20,0.1506568974229409
2010-10-21,0.1495528044466902
2010-10-22,0.1508114256825075
2010-10-25,0.1522394437420986
2010-10-26,0.1485464881253158
2010-10-28,0.1487675006317917
2010-10-29,0.1494099064948193
2010-11-01,0.1493829249810558
2010-11-02,0.1508294593228903
2010-11-03,0.1506613596158706
2010-11-04,0.1530901742864359
2010-11-05,0.1519502273875694
2010-11-08,0.1495326772646984
2010-11-09,0.1490757193336698
2010-11-10,0.1480823024488765
2010-11-11,0.1462180716809692
2010-11-12,0.1455137452711223
2010-11-15,0.1454821158690176
2010-11-16,0.1433012836647369
2010-11-17,0.1441628492323181
2010-11-18,0.1453574125346086
2010-11-19,0.1453868613138686
2010-11-23,0.1435069217216209
2010-11-24,0.1440818021646111
2010-11-25,0.144034213836478
2010-11-26,0.1428896984924623
2010-11-29,0.1427490589711418
2010-11-30,0.1425985456369107
2010-12-01,0.1432603565151895
2010-12-02,0.1447492462311558
2010-12-03,0.1465502765208647
2010-12-06,0.1460706385118149
2010-12-07,0.145410005027652
2010-12-09,0.1451757606235856
2010-12-10,0.1448266666666666
2010-12-13,0.1462864334256229
2010-12-14,0.1472863613487669
2010-12-15,0.1463892803220936
2010-12-16,0.146851572327044
2010-12-17,0.1459129340714645
2010-12-20,0.1459854051333668
2010-12-21,0.1461902844198339
2010-12-22,0.1456281470292044
2010-12-23,0.1459130216189039
2010-12-27,0.1462201305220883
2010-12-28,0.1457535795026375
2010-12-29,0.1465437405731523
2010-12-30,0.1479157444668008
2010-12-31,0.1486302816901408
2011-01-03,0.1494432418827082
2011-01-04,0.1487120563805688
2011-01-05,0.1481548338368579
2011-01-06,0.1457917925478348
2011-01-07,0.1448099547511312
2011-01-10,0.145201106083459
2011-01-11,0.1461199095022624
2011-01-12,0.1481370724346076
2011-01-13,0.1493161468812877
2011-01-14,0.1497476118652589
2011-01-17,0.1489004775069112
2011-01-18,0.1499497865930203
2011-01-19,0.1512425307557117
2011-01-20,0.1503984433843836
2011-01-21,0.1514049711272909
2011-01-24,0.1520057716436637
2011-01-25,0.1525786967418546
2011-01-26,0.1544807017543859
2011-01-27,0.1551326658322903
2011-01-28,0.1532331917020744
2011-01-31,0.1553590319361277
2011-02-01,0.1568653030680967
2011-02-02,0.1554025392083644
2011-02-03,0.1546839352428393
2011-02-04,0.1540617376151356
2011-02-07,0.1542970888280666
2011-02-08,0.1559380134428678
2011-02-09,0.1554050286283295
2011-02-10,0.154786815920398
2011-02-11,0.1540213823968174
2011-02-14,0.1539883171762366
2011-02-15,0.1546168944099379
2011-02-16,0.1554581158339547
2011-02-17,0.1561279821073558
2011-02-18,0.1563085714285714
2011-02-21,0.1556541708043694
2011-02-22,0.1554242800397219
2011-02-23,0.156198808637379
2011-02-24,0.1563478152929494
2011-02-25,0.1555475304045668
2011-02-28,0.1577985111662531
2011-03-01,0.1582604812701563
2011-03-02,0.1583379652605459
2011-03-03,0.1578381732439811
2011-03-04,0.1573687344913151
2011-03-09,0.1577460947185718
2011-03-10,0.1565606549243364
2011-03-11,0.1574381827209533
2011-03-14,0.1575224621494167
2011-03-15,0.1566365889935548
2011-03-16,0.1537563150074294
2011-03-17,0.1558774449121069
2011-03-18,0.1592027729636048
2011-03-21,0.159403118040089
2011-03-22,0.1587276100940128
2011-03-23,0.1577684314695695
2011-03-28,0.1567151335311573
2011-03-29,0.1573916481344205
2011-03-30,0.1582029629629629
2011-03-31,0.1587920572274296
2011-04-01,0.1590236803157375
2011-04-04,0.1579943237907206
2011-04-05,0.1579329057720769
2011-04-06,0.1587619634928465
2011-04-07,0.1580619294349864
2011-04-08,0.1607471604938271
2011-04-11,0.1601281481481481
2011-04-12,0.1591368680641184
2011-04-13,0.1597062592410054
2011-04-14,0.1609373002212933
2011-04-15,0.161563882063882
2011-04-18,0.1585463917525773
2011-04-19,0.1606734543670265
2011-04-20,0.1631880362834028
2011-04-25,0.1642170504654581
2011-04-26,0.1637116609505144
2011-04-27,0.1650682986536107
2011-04-28,0.1662953431372549
2011-04-29,0.1660522058823529
2011-05-02,0.1665805344447168
2011-05-03,0.1654534085335949
2011-05-04,0.1643763177249325
2011-05-05,0.1612669117647059
2011-05-06,0.1598975741239892
2011-05-09,0.1595913767760901
2011-05-10,0.1602616364527192
2011-05-11,0.1580678422728386
2011-05-12,0.1590203331700146
2011-05-13,0.1564797942689199
2011-05-16,0.1579054848188051
2011-05-17,0.1580178702570379
2011-05-18,0.1588839941262848
2011-05-19,0.1598898947883533
2011-05-20,0.1594285364659814
2011-05-23,0.1619914362613163
2011-05-24,0.1578308859520313
2011-05-26,0.1587679882525697
2011-05-27,0.1604003915810083
2011-05-30,0.160670988258317
2011-05-31,0.1618726161369193
2011-06-01,0.1610073367571533
2011-06-02,0.1615352078239608
2011-06-03,0.1630044009779951
2011-06-06,0.1617651515151515
2011-06-07,0.1627815249266862
2011-06-08,0.1618829423264907
2011-06-09,0.160400439775226
2011-06-10,0.1574902248289345
2011-06-13,0.1581353861192571
2011-06-14,0.158395797703396
2011-06-15,0.1543114313629701
2011-06-16,0.1539052271617
2011-06-17,0.1560087912087912
2011-06-21,0.1570326988775012
2011-06-22,0.1576889485240302
2011-06-23,0.1541639424249817
2011-06-24,0.154330487804878
2011-06-27,0.1550363237445148
2011-06-28,0.1551349902534113
2011-06-29,0.1574902676399026
2011-06-30,0.1582328467153284
2011-07-01,0.1594413625304136
2011-07-04,0.15966780072904
2011-07-05,0.1598773080660835
2011-07-06,0.1572326372025254
2011-07-07,0.1580827469060907
2011-07-08,0.1563965057024993
2011-07-11,0.152709121785541
2011-07-12,0.1525157690441533
2011-07-13,0.1540310528869481
2011-07-14,0.1537561863173216
2011-07-15,0.1538178068898593
2011-07-18,0.1520334302325581
2011-07-19,0.1537632978723404
2011-07-20,0.1550268375241779
2011-07-21,0.1584158009180961
2011-07-22,0.1578605943464605
2011-07-25,0.1581477629987908
2011-07-26,0.1600640560792845
2011-07-27,0.1575695988400193
2011-07-28,0.1580753259295026
2011-07-29,0.1589674306393245
2011-08-01,0.1579305522064142
2011-08-02,0.1559551591128254
2011-08-03,0.1575596241869429
2011-08-04,0.1533811702383819
2011-08-05,0.1544879692011549
2011-08-08,0.1543543572460279
2011-08-09,0.1526624969930238
2011-08-10,0.1524784700505172
2011-08-11,0.1536475114210146
2011-08-12,0.1534754689754689
2011-08-15,0.156113434270608
2011-08-16,0.1563281287533029
2011-08-17,0.1578557715382769
2011-08-18,0.1549618979151689
2011-08-19,0.156739827668741
2011-08-23,0.1575944072657744
2011-08-24,0.1580926899187769
2011-08-25,0.1582303464755077
2011-08-26,0.1590760038240917
2011-08-29,0.1586494746895893
2011-08-30,0.1573737783075089
2011-08-31,0.1576566666666666
2011-09-01,0.156318418560606
2011-09-02,0.1564162303664921
2011-09-05,0.1546981939163498
2011-09-06,0.1546886882129277
2011-09-07,0.1569465177085809
2011-09-08,0.1553181818181818
2011-09-09,0.1531089697834879
2011-09-12,0.1483986679352997
2011-09-13,0.1503962892483349
2011-09-14,0.1488670313986679
2011-09-15,0.1519155766944114
2011-09-16,0.1505457788347205
2011-09-19,0.1488273483947681
2011-09-20,0.1508226730310262
2011-09-21,0.1499541656719981
2011-09-22,0.1447911904761904
2011-09-23,0.1448730083234245
2011-09-26,0.1455010701545779
2011-09-27,0.1489957193816884
2011-09-28,0.1470565992865636
2011-09-29,0.1468299643281807
2011-09-30,0.1467717003567182
2011-10-03,0.1450789536266349
2011-10-04,0.1439885850178359
2011-10-05,0.1460109341573568
2011-10-06,0.1468192399049881
2011-10-07,0.1472494061757719
2011-10-11,0.1501816670624554
2011-10-12,0.1514141534077416
2011-10-13,0.1502088772845953
2011-10-14,0.1517772770398482
2011-10-17,0.1468192399049881
2011-10-18,0.1504572781065088
2011-10-19,0.1511145218417945
2011-10-20,0.1505978748524203
2011-10-21,0.1514278630460448
2011-10-24,0.1529589235127479
2011-10-25,0.1527346553352219
2011-10-26,0.1530878186968838
2011-10-27,0.1582403210576015
2011-10-28,0.157045089707271
2011-10-31,0.1545691690273843
2011-11-01,0.1514439990568262
2011-11-02,0.1511738823529411
2011-11-03,0.1522047058823529
2011-11-04,0.1520103383458646
2011-11-07,0.1520542253521127
2011-11-08,0.1524598591549296
2011-11-09,0.1499295774647887
2011-11-10,0.149716396903589
2011-11-11,0.1511715823970037
2011-11-14,0.1491001169590643
2011-11-15,0.1484846352334037
2011-11-16,0.1478327460653042
2011-11-17,0.1470046992481203
2011-11-18,0.1474599483204134
2011-11-21,0.1467524659464537
2011-11-22,0.1468600610471941
2011-11-23,0.144736557877436
2011-11-24,0.1439284541402768
2011-11-25,0.1427246070842129
2011-11-29,0.1450138011695906
2011-11-30,0.1479004905395935
2011-12-01,0.1475992526856609
2011-12-02,0.1478283913144991
2011-12-05,0.1487076528231451
2011-12-06,0.1482293127629733
2011-12-07,0.148911407199626
2011-12-12,0.1455900911427903
2011-12-13,0.1437277401261977
2011-12-14,0.1427612707311376
2011-12-15,0.1431741363211951
2011-12-16,0.1440051282051282
2011-12-19,0.144707226107226
2011-12-20,0.1459002795899347
2011-12-21,0.1451442218080149
2011-12-22,0.1456493476234855
2011-12-23,0.1451442218080149
2011-12-27,0.145955560725919
2011-12-28,0.1446507677989762
2011-12-29,0.1448982105507785
2011-12-30,0.1452876394052044
2012-01-03,0.1466726301115241
2012-01-04,0.1463165350673478
2012-01-05,0.1443729993041057
2012-01-06,0.1443168867268936
2012-01-09,0.1445567918405192
2012-01-10,0.1452221191745884
2012-01-11,0.1438144712430426
2012-01-12,0.1445505565862708
2012-01-13,0.1424886363636363
2012-01-16,0.1433465369469539
2012-01-17,0.1445127373784159
2012-01-18,0.1459469907407407
2012-01-19,0.1477454292987734
2012-01-20,0.1472796668979875
2012-01-23,0.1483283271719038
2012-01-24,0.1479706968158745
2012-01-25,0.1477083909635776
2012-01-26,0.1478699261992619
2012-01-27,0.1477912341407151
2012-01-30,0.1479880046136101
2012-01-31,0.1467717316117131
2012-02-01,0.1487496538994001
2012-02-02,0.1483240249249942
2012-02-03,0.1492270943918762
2012-02-06,0.1490290791599353
2012-02-07,0.1501230982019363
2012-02-08,0.1505842929525564
2012-02-09,0.1507931431201104
2012-02-10,0.1499857307249712
2012-02-13,0.1503670041417395
2012-02-14,0.1492848930788687
2012-02-15,0.1486414617329349
2012-02-16,0.148187686652883
2012-02-17,0.1487496554892053
2012-02-22,0.1500036747818098
2012-02-23,0.1505186035829122
2012-02-24,0.1526553386911595
2012-02-28,0.1525413223140496
2012-02-29,0.1518186825797567
2012-03-01,0.1509797514956281
2012-03-02,0.1497365628604383
2012-03-05,0.1493808535178777
2012-03-06,0.1471540590405904
2012-03-07,0.1471431865344708
2012-03-08,0.1490668356764231
2012-03-09,0.1471107529357586
2012-03-12,0.1469615915363385
2012-03-13,0.1477911784975878
2012-03-14,0.1459065871012164
2012-03-15,0.1474230238970588
2012-03-16,0.148240366972477
2012-03-19,0.1489736419894567
2012-03-20,0.1483415807560137
2012-03-21,0.1486324708037554
2012-03-22,0.1474209803023362
2012-03-23,0.1484229800869764
2012-03-26,0.149687099725526
2012-03-27,0.1498374113880631
2012-03-28,0.1499430727023319
2012-03-29,0.1496780900159927
2012-03-30,0.1512425211235442
2012-04-03,0.1514395253308991
2012-04-04,0.1491802643573382
2012-04-09,0.1480757299270072
2012-04-10,0.1470805200729927
2012-04-11,0.1470523917995444
2012-04-12,0.1484648464163822
2012-04-13,0.1473557123350022
2012-04-16,0.1479421939007738
2012-04-17,0.1478808278371617
2012-04-18,0.1482051340299863
2012-04-19,0.1484339237057221
2012-04-20,0.1493808443032228
2012-04-23,0.1477782569223786
2012-04-24,0.1482536839718884
2012-04-25,0.1482931581332125
2012-04-26,0.1489290892614408
2012-04-27,0.1488028073352954
2012-05-02,0.1482844554902846
2012-05-03,0.1479290876242096
2012-05-04,0.1465910117434507
2012-05-07,0.1467565922920892
2012-05-08,0.1461261829652997
2012-05-09,0.1458322072072072
2012-05-10,0.1441088082901554
2012-05-11,0.1437999999999999
2012-05-14,0.1421726311051092
2012-05-15,0.1398210265646105
2012-05-16,0.1396687654598605
2012-05-17,0.1390647045607728
2012-05-18,0.1393727293115048
2012-05-21,0.1403135498320268
2012-05-22,0.1400461056401074
2012-05-23,0.1393125978966211
2012-05-24,0.1390046979865772
2012-05-28,0.1395945462673223
2012-05-29,0.1385809843400447
2012-05-30,0.1378892865130843
2012-05-31,0.1375855513307985
2012-06-01,0.1376461641690896
2012-06-04,0.1391014751899865
2012-06-05,0.138421721677074
2012-06-06,0.1394544039145907
